Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8623105450,HXY9749,NY,PAS,05/02/2019,71,4DSD,HONDA,T,33520,68720,10920,20200428,41,41,41,369630,T201,F,0337P,,BX,O,891,Fox St,,0,408,I4,,YYYYYYY,,,GR,,2016,,0,17,,,,
8749353317,GEB5474,NY,PAS,05/10/2019,98,SUBN,TOYOT,T,9840,24340,24390,20210124,109,109,109,363042,T401,M,1156A,,Q,F,166-10,43rd Ave,,0,408,J3,,YYYYYYY,,,GY,,2013,,0,C-AM,,,,
8665229425,HPB4035,NY,PAS,01/19/2019,38,SUBN,HONDA,T,35690,8990,9140,20190510,111,111,111,367962,T401,J,0431P,,Q,F,38-36,Bell Blvd,,0,408,I3,,YYYYYY,0900A,0700P,WH,,2013,,0,44-P,,,,
8684181827,GHH9412,NY,PAS,12/26/2018,20,4DSD,ME/BE,T,10190,6740,7040,20190612,108,108,108,355126,T401,L,0828A,,Q,F,21-41,45th Rd,,0,408,D,,YYYYY,0800A,0600P,BL,,2018,,0,T,,,,
1441878257,K77HVX,NJ,PAS,07/27/2018,14,SDN,FORD,X,22590,8790,8990,0,109,109,0,0,0000,0000,1042A,,Q,F,37-01,138 ST,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
8595695325,DTM8041,NY,PAS,07/02/2018,38,4DSD,TOYOT,T,41190,0,0,20181202,102,102,102,366483,T402,O,1112A,,Q,I,N,Cuthbert Rd,5ft E/of Lefferts Bl,0,408,D1,,Y,0900A,0700P,GY,,2005,,0,21,,,,
5102551693,GTB3252,NY,PAS,06/29/2018,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0726P,,QN,,,ASTORIA BLVD (W/B) @,108TH ST,0,1111,D,T,,,,GY,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
8651226524,HWY4446,NY,PAS,07/25/2018,20,4DSD,NISSA,T,77050,73420,76950,20200412,43,43,43,358145,T801,A,0921P,,BX,O,1171,Wheeler Ave,,0,408,E2,,YYYYYYY,,,BLACK,,2002,,0,D,,,,
8523745658,HCE8073,NY,PAS,04/29/2019,71,4DSD,VOLKS,T,57720,53350,71020,20200131,49,49,49,358596,T201,E,1033A,,BX,F,1248,Pelham Pkwy S,,0,408,C,,YYYYYYY,,,BK,,2008,,0,01,,,,
8729557800,2240648,IN,PAS,05/24/2019,14,REFG,FRUEH,T,17990,0,0,20190088,18,18,18,364006,T106,F,0821A,,NY,I,N,E 50th St,150ft E/of Park Ave,0,408,C,,YYYYYYY,,,BLACK,,0,,0,14,,,,
4650206856,ECG1596,NY,PAS,11/21/2018,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0256P,,BK,,,NB PENNSYLVANIA AVE,@ HORNELL LOOP,0,1180,B,T,,,,LTGY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8698302154,55192ML,NY,COM,10/16/2018,69,DELV,,T,17510,27800,24890,20190831,14,14,14,361074,T102,F,1002A,,NY,F,109,E 26th St,,0,408,H1,,YYYYY,0800A,0700P,WH,,2002,,0,05,,,,
8698134075,HWK1723,NY,PAS,05/28/2019,40,4DSD,MERCU,T,0,0,0,20210504,44,44,44,363920,T201,J,0127P,,BX,I,W,Sherman Ave,125ft N/of E 164th S,0,408,F1,,YYYYYYY,,,GR,,2001,,0,38,,,,
4653326423,HFD1712,NY,PAS,02/04/2019,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,1151A,,QN,,,EB NORTHERN BLVD @ 7,7TH ST,0,1180,B,T,,,,WH,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8615792720,28675MH,NY,COM,10/31/2018,14,VAN,FORD,T,13310,0,0,88880088,6,6,6,361367,T101,C,0208P,,NY,I,S,Bleecker St,5ft W/of Mercer St,0,408,C,,YYYYY,0700A,0600P,BROWN,,2015,,0,38,,,,
8739818810,QFK3324,GA,PAS,04/25/2019,14,4DSD,TOYOT,T,72230,0,0,20190688,76,76,76,355542,T302,L,0835A,,K,I,N,President St,20ft E/of Van Brunt,0,408,C,,YYYYYYY,,,WHITE,,0,,0,D1,,,,
8625448033,95939MC,NY,COM,03/05/2019,20,VAN,CHEVR,T,36250,0,0,20201031,28,28,28,358184,T103,P,0218P,,NY,I,N,W 124th St,75ft W/of Frederick,0,408,I3,,YYYYY,0800A,0600P,BL,,2010,,0,39,,,,
8627091948,HFL3892,NY,PAS,07/24/2018,37,SUBN,NISSA,T,10110,18690,18710,20200313,19,19,19,365309,T103,EE,1136A,1114A,NY,F,1646,2nd Ave,,0,408,F1,,Y,0830A,0700P,GY,,2016,222-4028,0,29,,,,
8686012700,QEKO,NY,RGL,11/26/2018,70,2DSD,AUDI,T,0,40404,40404,20181114,109,109,109,366562,T401,E,0124P,,Q,I,,Flushing Lot #2,,0,408,F6,,YYYYYYY,,,WH,,2013,,0,50-A,,,,
8722373020,JFZ3048,NY,PAS,05/01/2019,71,4DSD,ME/BE,T,0,0,0,20201218,121,121,121,362223,T303,N,0120P,,R,I,N,Brabant St,20ft E/of Harbor Rd,0,408,J6,,YYYYYYY,,,BK,,2003,,0,C-PM,,,,
8695194280,GGZ3288,NY,PAS,03/09/2019,14,4DSD,VOLVO,T,35670,14510,15710,20190621,24,24,24,364913,T103,L,0405P,,NY,O,65,W 95th St,,0,408,C,,YYYYYY,0700A,0600P,BK,,2013,,0,D,,,,
8684261860,87238MK,NY,COM,11/14/2018,20,VAN,CHEVR,T,20390,14890,15040,88880088,112,112,112,366537,T402,S,1257P,,Q,F,7120,110th St,,0,408,I4,,YYYYY,0800A,0600P,WHITE,,0,,0,05,,,,
8631998588,22066JR,NY,COM,10/12/2018,78,VAN,FORD,T,19540,18040,18140,20191031,102,102,102,362584,T402,M,0300A,,Q,F,89-15,102nd St,,0,408,E2,,YYYYYYY,0900P,0500A,WH,,2010,,0,J,,,,
8658266680,HNN1810,NY,PAS,10/28/2018,71,4DSD,HYUND,T,26856,40404,40404,20190219,121,121,121,351310,T303,A,0141P,,R,O,57,Eaton Pl,,0,408,J7,,YYYYYYY,,,RD,,2017,,0,12-A,,,,
8618843362,11249MJ,NY,COM,07/12/2018,47,DELV,FRUEH,T,10510,34930,14490,20190430,18,18,18,363132,T106,N,0116P,,NY,F,1422,6th Ave,,0,408,H1,,Y,0700A,0700P,BK,,2003,,0,14,,,,
8700373424,2674754,IN,PAS,01/24/2019,14,DELV,VOLVO,T,34730,10510,10610,88880088,14,14,14,358204,T106,A,0613A,,NY,F,129,W 48th St,,0,408,C4,,YYYYYYY,,,WHITE,,0,,0,D,,,,
4647627512,HHS4597,NY,PAS,09/12/2018,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,1101A,,BK,,,WB FLATLANDS AVE @ E,SSEX ST,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8701847491,HCL7800,NY,PAS,06/05/2019,14,SUBN,TOYOT,T,57830,18630,54830,20191118,90,90,90,363981,T301,B,0848A,,K,F,40,Lynch St,,0,408,E2,,SCHOOL,0700A,0700P,BK,,2018,,0,SPCL,,,,
8748755527,2668233,IN,PAS,06/03/2019,14,DELV,FRUEH,T,54580,9440,54102,88880088,109,109,109,368577,T401,P,1247P,,Q,O,40-34,Main St,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,50-A,,,,
8713005881,FYF3790,NY,PAS,12/13/2018,14,SUBN,ME/BE,T,13310,25190,10510,20200627,6,6,6,367909,T800,B2,0951P,,NY,O,201,Bleecker St,,0,408,C,,YYYYYYY,0600P,0600A,WH,,2012,,0,B,,,,
8626792232,KLP3030,PA,PAS,07/20/2018,24,4DSD,TOYOT,T,18850,25390,27790,20180088,19,19,19,356959,T103,M,0339P,,NY,O,64,E 94th St,,0,408,D2,,YYYYYYY,0700A,0400P,WHITE,,0,,0,CC1,,,,
1455125969,T703917C,NY,OMT,03/01/2019,21,SDN,HONDA,S,68630,40404,40404,0,73,73,0,576889,KS18,0000,0838A,,K,O,2,OSBORN STREET,,0,408,D1,,BYBBYBB,0800A,0900A,BLACK,0,0,-,0,,,,,
8757450377,28245JZ,NY,COM,05/21/2019,69,VAN,FORD,T,27800,17490,17510,20201130,13,13,13,367348,T102,M,0233P,,NY,O,360,Park Ave South,,0,408,H1,,YYYYY,0700A,0700P,BL,,2019,,0,05,,,,
8694257932,Z13JJP,NJ,PAS,11/07/2018,20,SUBN,NISSA,T,78550,74120,74150,88880088,44,44,44,349900,T801,B,1028P,,BX,F,972,Woodycrest Ave,,0,408,D,,YYYYYYY,,,BLACK,,0,,0,D,,,,
8642435320,GSL3363,NY,PAS,09/15/2018,37,SUBN,FORD,T,37290,9640,9790,20200724,114,114,114,365341,T401,H,0129P,0123P,Q,F,41-01,Broadway,,0,408,I3,,YYYYYY,0830A,0700P,BK,,2013,407-2229,0,27,,,,
8675827489,89381MD,NY,COM,03/14/2019,69,VAN,ME/BE,T,34730,10410,29900,20191031,18,18,18,333733,T106,P,0218P,,NY,O,18,W 48th St,,0,408,H1,,YYYYY,0700A,0600P,WH,,2012,,0,12,,,,
8696007864,X64HYT,NJ,PAS,09/26/2018,16,SUBN,MAZDA,T,62630,52030,53530,88880088,83,83,83,358173,T301,Y,1116A,,K,O,99,Morgan Ave,,0,408,F1,,YYYYY,0700A,0600P,BLUE,,0,,0,SPCL,,,,
5106047950,60371PC,NY,IRP,04/11/2019,7,DELV,FRUEH,V,0,0,0,0,,0,0,0,,,0823A,,MN,,,WEST ST (S/B) @ 14TH,STREET,0,1111,D,T,,,,GR,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
8739461105,T602274C,NY,OMT,04/08/2019,38,4DSD,TOYOT,T,76950,55720,70520,20191231,43,43,43,369627,T201,Q,0124P,,BX,F,2112,Westchester Ave,,0,408,I3,,YYYYYY,0800A,0700P,BK,,2012,,0,14,,,,
8638847075,DES3323,NY,PAS,11/29/2018,21,SUBN,NISSA,T,48330,12430,50830,20190329,67,67,67,368523,T302,E,1212P,,K,O,39,Hegeman Ave,,0,408,D1,,Y  Y,1130A,0100P,RD,,2017,,0,28,,,,
8675733331,HTH1747,PA,PAS,11/07/2018,50,4DSD,HONDA,T,21190,0,0,88880088,34,34,34,361291,T103,L,0512P,,NY,I,E,Fort Washington Ave,1ft N/of W 176th St,0,408,C3,,YYYYYYY,,,BLACK,,0,,0,B,,,,
8480096615,23017JV,NY,COM,09/11/2018,47,VAN,FORD,T,34130,10610,10810,20200131,13,13,13,368490,T102,N,0239P,,NY,F,200,W 18th St,,0,408,H1,,YYYYY,0700A,0700P,WHITE,,2010,,0,99,,,,
1452632674,FCU3778,OH,PAS,05/01/2019,67,VAN,DODGE,P,29450,10020,58020,0,52,52,52,950943,0052,0000,0855P,,,F,316,E MOSHOLU PKWY S,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
8652544293,JDN6284,NY,PAS,03/04/2019,38,SUBN,HYUND,T,28830,14380,73030,20201205,70,70,70,361835,T302,R,0214P,,K,F,1977,Coney Island Ave,,0,408,I4,,YYYYYY,0900A,0700P,WH,,2014,,0,05,,,,
8682492337,DVB4130,NY,PAS,06/24/2019,72,SUBN,TOYOT,T,65690,15840,16090,20191026,107,107,107,366565,T402,H,1214P,,Q,F,75-71,Utopia Pky,,0,408,C3,,YYYYYYY,,,GY,,2009,,0,43,,,,
8513312149,49334KA,NY,COM,09/27/2018,46,DELV,FORD,T,10110,18590,18610,88880088,19,19,19,358194,T103,M,0113P,,NY,O,1557,2nd Ave,,0,408,K7,,YYYYYYY,,,WHITE,,2009,,0,T,,,,
8725407399,160CAP,NY,SRF,01/29/2019,38,SUBN,KIA,T,9230,64730,6380,20190617,66,66,66,367891,T302,O,0414P,,K,F,1273,53rd St,,0,408,I4,,YYYYY,0900A,0700P,GY,,2015,,0,01,,,,
8676497485,88249MK,NY,COM,02/08/2019,71,VAN,GMC,T,21900,22810,22840,20191031,113,113,113,367969,T402,P,0212P,,Q,F,142-37,131st Ave,,0,408,J6,,YYYYYYY,,,WH,,2014,,0,R,,,,
8667448916,42601JZ,NY,COM,04/19/2019,9,VAN,GMC,T,34570,10810,0,88880088,14,14,14,364923,T102,B,0915A,,NY,X,,W 40th St,8th Ave,0,408,E1,,YYYYYYY,,,WHITE,,2009,,0,99,,,,
8488473229,66132JW,NY,COM,09/14/2018,14,VAN,INTER,T,34590,0,0,88880088,14,14,14,361878,T106,X,0948A,,NY,I,N,W 41st St,30ft W/of Broadway,0,408,I3,,YYYYYYY,,,BROWN,,2005,,0,24,,,,
8671036054,KVA4188,PA,PAS,03/06/2019,17,SUBN,CHEVR,T,81030,94730,80630,88880088,83,83,83,365887,T301,Y,1228P,,K,O,374,Stanhope St,,0,408,D,,YYYYYYY,0700A,0500P,GREEN,,0,,0,SPCL,,,,
8720801660,PEA111,SC,PAS,01/17/2019,40,4DSD,ALFAR,T,10110,17050,17070,20190188,9,9,9,366486,T101,H,0140P,,NY,F,60,2nd Ave,,0,408,I4,,YYYYYYY,,,BLUE,,0,,2,61,,,,
8677727346,GRJ2163,NY,PAS,10/17/2018,50,SUBN,TOYOT,T,0,0,0,20200522,103,103,103,367907,T402,R,0409P,,Q,I,E,171st St,0ft S/of Hillside Av,0,408,E5,,YYYYYYY,,,RD,,2014,,0,E,,,,
8707098133,JFG6639,NY,PAS,05/25/2019,38,SUBN,SUBAR,T,10210,18570,18590,20210111,19,19,19,358126,T103,E,0944A,,NY,F,1404,3rd Ave,,0,408,F1,,YYYYYY,0800A,0700P,BL,,2019,,0,26,,,,
8696927448,R76HJC,NJ,PAS,12/14/2018,21,4DSD,NISSA,T,17650,0,0,88880088,14,14,14,365811,T102,A,0618A,,NY,I,S,E 33rd St,12ft W/of Madison Av,0,408,C,,Y  Y,0600A,0630A,GREY,,0,,0,C,,,,
4656394257,JEC5172,NY,PAS,05/09/2019,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0917A,,BK,,,NB WILLIAMS AVE @ WO,RTMAN ST,0,1180,B,T,,,,GR,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8681831884,HNC5470,NY,PAS,09/11/2018,71,4DSD,BMW,T,6880,15780,30630,20190228,62,62,62,355542,T302,L,1145A,,K,O,8805,18th Ave,,0,408,E2,,YYYYYYY,,,BL,,2007,,0,W,,,,
8680945730,HYV2879,NY,PAS,03/23/2019,38,SUBN,HONDA,T,10110,18770,18790,20200323,19,19,19,357737,T103,I,0935A,,NY,F,1731,2nd Ave,,0,408,I4,,Y,0830A,0700P,BK,,2018,,0,29,,,,
4649663933,AHZ8586,NY,PAS,11/02/2018,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0906A,,ST,,,EB BRIELLE AV. WELLB,ROOK AV- GOWER ST,0,1180,B,T,,,,BK,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8621994902,29111ML,NY,COM,09/27/2018,20,VAN,FRUEH,T,34810,10910,11010,88880088,18,18,18,362576,MTTF,H,0428P,,NY,F,416,W 52nd St,,0,408,C,,YYYYYY,0800A,0600P,BROWN,,2018,,0,21,,,,
8523621039,7934MH,SC,PAS,02/15/2019,21,4DSD,HONDA,T,36420,26340,26400,20190888,40,40,40,363531,T201,B,0832A,,BX,F,800,Grand Concourse,,0,408,D1,,Y  Y,0800A,0930A,OTHER,,0,,0,22,,,,
8713823723,XHGC15,NJ,PAS,02/07/2019,14,DELV,INTER,T,13610,11710,35210,20190088,20,20,20,356258,T103,E,1047A,,NY,F,2061,Broadway,,0,408,F6,,YYYYYYY,,,BLUE,,0,,0,CC1,,,,
8756007590,EVLLP50,FL,PAS,06/06/2019,31,SUBN,HYUND,T,17210,32645,13610,20190688,6,6,6,355710,T105,M,0818A,,NY,F,57,E 11th St,,0,408,I3,,YYYYY,0800A,0600P,BLUE,,0,,0,L,,,,
8644478217,82895MC,NY,COM,07/19/2018,21,VAN,CHEVR,T,36030,10610,10810,20181231,28,28,28,364885,T103,J,1143A,,NY,O,200,W 113th St,,0,408,D1,,Y  Y,1130A,0100P,WH,,2013,,0,24,,,,
8655391839,42901MH,NY,COM,04/24/2019,71,VAN,FRUEH,T,14080,0,0,20191231,69,69,69,363081,T302,F,1017A,,K,I,N,Avenue J,40ft W/of Rockaway P,0,408,D1,,YYYYYYY,,,WH,,2007,,0,39,,,,
8712765156,HLD6394,NY,PAS,03/26/2019,71,SUBN,VOLVO,T,16140,41700,35780,20210131,102,102,102,350334,T402,E,0337P,,Q,F,86-41,77th St,,0,408,I4,,YYYYYYY,,,GY,,2005,,0,32,,,,
4649869523,ZDW18A,NJ,PAS,11/09/2018,36,WAGO,JEEP,V,0,0,0,0,,0,0,0,,,0941A,,QN,,,WB UNION TPK. 262 ST,- 255 ST,0,1180,B,T,,,,WT,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8733428402,49724JG,NY,COM,06/04/2019,53,DELV,GMC,T,21690,31890,15510,88880088,1,1,1,362533,T105,M,1126A,,NY,O,403,Grand St,,0,408,F6,,YYYYYYY,,,BROWN,,1988,,0,M,,,,
4656022100,PXY591,NY,PAS,05/03/2019,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0807A,,BX,,,WB E GUN HILL RD @ B,RONXWOOD AVE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8756703892,GNX3046,NY,PAS,05/24/2019,40,SUBN,CHEVR,T,24690,36570,36590,20200321,32,32,32,362256,T103,AA,0625A,,NY,F,611,Lenox Ave,,0,408,F1,,YYYYYYY,,,WH,,2017,,8,K,,,,
4654500560,HSD7025,NY,PAS,03/13/2019,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0100P,,QN,,,WB THOMSON AVE @ 30T,H PL,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8671046140,GYB6621,NY,PAS,05/28/2019,21,4DSD,CHEVR,T,53530,44930,51530,20210424,90,90,90,365887,T301,A,1020A,,K,O,199,Johnson Ave,,0,408,D1,,Y  Y,0930A,1100A,WH,,2012,,0,15,,,,
8670456941,B73GRP,NJ,PAS,08/17/2018,21,4DSD,BMW,T,59930,0,0,88880088,94,94,94,355531,T301,G,1148A,,K,I,N,Meeker Ave,20ft E/of Lorimer St,0,408,J6,,Y  Y,1130A,0100P,BLACK,,0,,0,17,,,,
1439488022,ZJY466,PA,PAS,06/13/2018,14,VAN,FORD,P,17770,24890,10210,0,,0,401,947769,0401,0000,0208P,,NY,O,160,EAST 39TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
8704790972,HXR8074,NY,PAS,06/23/2019,50,4DSD,NISSA,T,0,0,0,20200429,1,1,1,365860,T105,C,1001A,,NY,I,S,Rector Pl,0ft E/of South End A,0,408,J3,,YYYYYYY,,,GY,,2017,,0,016,,,,
8672776094,JEC5481,NY,PAS,11/08/2018,21,SUBN,ROVER,T,20190,13040,13240,20201101,112,112,112,367421,T402,D,0806A,,Q,F,63-50,108th St,,0,408,D,,YYYYYY,0800A,0830A,GY,,2010,,0,K,,,,
4647324898,J16JVK,NJ,PAS,07/17/2018,36,4 DR,HONDA,V,0,0,0,0,,0,0,0,,,0804A,,BK,,,WB FLATLANDS AVE @ E,77TH ST,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8569009689,YPW54R,NJ,PAS,07/16/2018,14,4DSD,HONDA,T,34290,13610,10510,88880088,10,10,10,338628,T108,N,1022P,,NY,F,21,W 26th St,,0,408,C,,YYYYYYY,,,GREY,,0,,0,01,,,,
8695264336,04440F1,TX,PAS,10/16/2018,21,2DSD,ME/BE,T,5580,5730,5830,20181088,78,78,78,352956,T302,N,0817A,,K,F,400,5th Ave,,0,408,D1,,YYYYYY,,,BLACK,,0,,0,C1,,,,
8673014906,AE55251,AZ,PAS,07/28/2018,21,VAN,GMC,T,69230,90130,89730,20180088,88,88,88,347663,T301,M,0508A,,K,O,273,Park Ave,,0,408,D1,,Y Y Y,0300A,0600A,WHITE,,0,,0,J,,,,
8656247670,HTA4948,NY,PAS,10/10/2018,19,SUBN,TOYOT,T,10010,17590,17650,20190627,17,17,17,349481,MTTF,F,0246P,,NY,F,530-550,1st Ave,,0,408,B,,YYYYYYY,,,GY,,2017,,0,15,,,,
8656535481,70106PC,NY,APP,09/27/2018,47,TRAC,MACK,T,34070,0,0,20181031,13,13,13,356559,T102,I,0322P,,NY,I,S,W 15th St,15ft E/of 7th Ave,0,408,C3,,YYYYYY,0700A,0700P,WH,,2005,,0,A,,,,
8719266455,T197778,NJ,PAS,03/21/2019,38,4DSD,NISSA,T,27150,42820,72720,88880088,46,46,46,367940,T201,B,0949A,,BX,F,18,E 183rd St,,0,408,I3,,YYYYYY,0800A,0700P,BLUE,,0,,0,03,,,,
8698458518,55666MJ,NY,COM,10/19/2018,16,PICK,FORD,T,15350,29390,16850,20181130,1,1,1,362626,T101,M,0820A,0749A,NY,F,183,Church St,,0,408,K2,,YYYYY,0700A,0300P,BK,,2016,,0,G,,,,
8710128086,HKX6469,NY,PAS,05/02/2019,38,4DSD,SUBAR,T,10510,30790,32660,20200907,1,1,1,361375,T105,H,0151P,,NY,F,171,6th Ave,,0,408,I3,,YYYYYY,0730A,0700P,GY,,2017,,0,064,,,,
8753004073,JBD4663,NY,OMS,05/16/2019,20,SUBN,ROVER,T,26690,23190,21790,20190930,6,6,6,361870,T101,N,0134P,,NY,O,71,Morton St,,0,408,B,,YYYYY,0800A,0600P,BK,,2019,,0,K,,,,
8681379215,HFF7256,NY,PAS,12/17/2018,38,SUBN,TOYOT,T,8790,17140,17340,20190827,115,115,115,357759,T401,U,1016A,,Q,F,84-30,37th Ave,,0,408,I4,,YYYYYY,0830A,0700P,BL,,2007,,0,22,,,,
8677822550,32766JZ,NY,COM,03/29/2019,14,VAN,WORKH,T,26790,29290,19890,88880088,5,5,5,361117,T105,X,0241P,,NY,F,285,Mott St,,0,408,E5,,YYYYYYY,,,BROWN,,2009,,0,002,,,,
8655121629,HTH5516,PA,PAS,10/16/2018,21,4DSD,MAZDA,T,5180,29830,67047,88880088,76,76,76,362191,T302,V,1143A,,K,F,124,2nd Pl,,0,408,D1,,Y,1130A,0100P,BLACK,,0,,0,61,,,,
8620094075,28568MH,NY,COM,08/10/2018,42,VAN,FRUEH,T,34670,10410,10510,88880088,18,18,18,362639,T106,O,1046A,,NY,O,45,W 45th St,,0,408,C,,YYYYY,1000A,0400P,BROWN,,2016,144-3210,0,99,,,,
8658642033,HNZ5275,NY,PAS,03/26/2019,70,SUBN,SUBAR,T,42290,39790,35350,20190314,101,101,101,361789,T402,P,0351P,,Q,F,10-40,Dickens St,,0,408,J6,,YYYYYYY,,,GY,,2005,,0,W,,,,
8708952632,HPU4744,NY,PAS,11/03/2018,16,4DSD,TOYOT,T,41030,40930,47210,20190404,63,63,63,367955,T302,G,0804A,,K,F,3936,Flatlands Ave,,0,408,J6,,YYYYYYY,0700A,0700P,WH,,2001,,0,20,,,,
4650078878,GLP7384,NY,PAS,11/19/2018,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1138A,,BK,,,NB EASTERN PKWY @ HE,RKIMER ST,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8618941360,15371ML,NY,COM,12/20/2018,82,PICK,FORD,T,18170,25390,27790,20191231,17,17,17,350424,T106,J,0503P,,NY,F,55,E 59th St,,0,408,C3,,YYYYYYY,,,WH,,2018,,0,19,,,,
8680504245,60760MJ,NY,COM,07/07/2018,20,VAN,TOYOT,T,30750,18950,18950,20180630,75,75,75,364837,T302,N,0133P,,K,F,1260,Croton Loop,,0,408,J3,,YYYYYYY,,,GY,,2015,,0,T,,,,
4652798076,GUH5283,NY,PAS,01/28/2019,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0913A,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1446812250,HSF1512,NY,PAS,06/04/2019,20,SUBN,DODGE,X,73970,78490,23800,20190613,43,43,0,182,0000,0000,0721A,,BX,O,1469,WEST AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0,2012,-,0,,,,,
8702829733,HXH6316,NY,PAS,12/24/2018,21,4DSD,TOYOT,T,21820,27120,27150,20200319,46,46,46,363139,T201,O,0909A,,BX,F,2241,Creston Ave,,0,408,D1,,Y  Y,0900A,1030A,BL,,1997,,0,C,,,,
8724969059,ROCK8,NY,SRF,05/06/2019,21,SUBN,SUBAR,T,39890,61890,58190,20190810,104,104,104,364870,T402,B,1106A,,Q,F,18-17,Cornelia St,,0,408,J6,,Y  Y,1100A,1230A,BL,,2001,,0,28,,,,
8574843866,HVC9241,NY,PAS,11/12/2018,37,SUBN,TOYOT,T,54580,8790,8990,20190917,109,109,109,368604,T401,U,0326P,0315P,Q,F,37-08,Main St,,0,408,C,,YYYYYY,0800A,1000P,GY,,2017,406-1134,0,03-A,,,,
8485748384,31999MA,NY,COM,08/24/2018,47,VAN,GMC,T,34930,10410,21680,20190131,18,18,18,341891,T106,E,0922A,,NY,F,4,W 58th St,,0,408,C,,Y,0700A,0700P,WH,,2010,,0,28,,,,
1450871343,N490305,IL,PAS,11/02/2018,21,SDN,TOYOT,S,89730,81430,80330,0,77,77,0,686958,KN08,0000,0808A,,K,F,755,WASHINGTON AVE,,0,408,D1,,YYYYYYB,0800A,0830A,RED,0,0,-,0,,,,,
8728468340,71279MD,NY,COM,05/15/2019,18,DELV,INTER,T,10110,18590,18610,20190731,19,19,19,365826,T103,FF,0239P,,NY,F,1541,2nd Ave,,0,408,F4,,YYYYY,0200P,0700P,OTHER,,2014,,0,55,,,,
8620525505,AU808L,NJ,PAS,09/06/2018,47,DELV,MITSU,T,34330,10510,10610,88880088,13,13,13,365869,T102,F,1007A,,NY,F,101,W 28th St,,0,408,C,,Y,0700A,0700P,RED,,0,,0,02,,,,
8712557110,XBLX81,NJ,PAS,01/10/2019,21,VAN,FORD,T,29690,36090,36150,88880088,20,20,20,364888,T103,I,1220P,,NY,F,451,Riverside Dr,,0,408,D1,,Y  Y,1100A,1230A,WHITE,,0,,0,47,,,,
8617277099,30881PC,NY,APP,10/05/2018,14,REFG,KENWO,T,17730,0,0,20190331,14,14,14,355079,T106,C,0720A,,NY,I,S,E 37th St,20ft W/of Park Ave,0,408,C,,YYYYYY,0700A,1000A,WHITE,,0,,0,04,,,,
8725714478,T791894C,NY,OMT,05/15/2019,21,4DSD,TOYOT,T,13740,8990,9140,20190930,108,108,108,349456,T401,E,0916A,,Q,F,38-16,65th St,,0,408,D1,,Y,0900A,1030A,BK,,2016,,0,52-A,,,,
8622540327,HLZ5031,NY,PAS,06/29/2018,21,4DSD,BMW,T,36730,11710,13610,20181227,30,30,30,330291,T103,AA,0814A,,NY,F,538,W 148th St,,0,408,D1,,Y  Y,0800A,0930A,GY,,2013,,0,T,,,,
